,customerid,systemloanid,loannumber,loanamount,totaldue,termdays,good_bad_flag
2586,8a858e9059ff9e79015a0246bf7c4f02,301997020,6,20000.0,24500.0,30,Good
2587,8a858e935cedfe55015cee71530e4d2c,301976152,2,10000.0,13000.0,30,Good
2588,8a858e9b5a69f076015a69fd874304e1,301984529,3,10000.0,11500.0,15,Good
2589,8a858ea3556609560155775d89496cd5,301961434,7,10000.0,13000.0,30,Good
2590,8a858eac5b3ece95015b3f17c44d57ff,301974956,5,20000.0,24500.0,30,Good
2591,8a858eba5b681df4015b6e0c99d3697f,302001094,5,20000.0,23000.0,30,Good
2592,8a858ec25a4d1d16015a5004af0d4d20,301987403,5,20000.0,22250.0,15,Good
2593,8a858ece5cd05041015cd1aaf05e0329,301990778,2,10000.0,13000.0,30,Good
2594,8a858ed759ffb4d1015a02d41aa95acf,301979448,5,10000.0,11500.0,15,Good
2595,8a858ee0560bc07701560d3774b0663c,301968184,9,10000.0,11500.0,15,Bad
2596,8a858ee55cb156e6015cb65fb1926ae0,301973625,2,10000.0,13000.0,30,Good
2597,8a858eef55548905015569ca99fe1368,301998099,8,20000.0,24500.0,30,Good
2598,8a858f00590ac4e70159170bde1b1880,301965642,5,10000.0,13000.0,30,Good
2599,8a858f055c831d5b015c838085fc29f5,301996758,2,10000.0,11500.0,15,Good
2600,8a858f0b5c1a493e015c1ab9b7c82a38,302002592,3,10000.0,13000.0,30,Good
2601,8a858f185d1daff6015d227c61832b3e,302002182,2,10000.0,13000.0,30,Good
2602,8a858e5c5c361f7d015c3970b6676146,301964790,2,10000.0,13000.0,30,Bad
2603,8a858ed55c63db54015c688ccdec0996,301964956,2,10000.0,13000.0,30,Bad
2604,8a858f285c7d70a4015c7dd9108348aa,301979637,3,20000.0,24000.0,30,Bad
2605,8a858f5e5566567d01556f39a8da6f7a,301961522,14,30000.0,33000.0,30,Bad
2606,8a858fc15b68ba6a015b6b094b622d76,302001946,3,10000.0,11500.0,15,Bad
2607,8a85880353acff880153b4d9bf104630,301984590,15,40000.0,48000.0,60,Good
2608,8a8588dc536a141301537b3f489b0501,301989341,15,10000.0,13000.0,30,Good
2609,8a858928548fb121015496238670164a,301996624,2,10000.0,13000.0,30,Good
2610,8a8589595384a85301538ab9e183018a,301991736,4,20000.0,24500.0,30,Good
2611,8a8589a053acc39e0153b217f3d031cb,301968590,9,30000.0,33000.0,30,Good
2612,8a8589b953bc23f70153cf2e6d442c45,301968445,8,30000.0,39000.0,60,Bad
2613,8a858e0256b781d80156c6df35664c92,301971909,14,40000.0,44000.0,30,Good
2614,8a858e0a565e71c40156652b73613d66,301986527,3,10000.0,13000.0,30,Good
2615,8a858e0f5c45466f015c5469454d1227,301978189,2,10000.0,13000.0,30,Good
2616,8a858e195b90e512015b99fbb1dc677a,301998732,2,10000.0,13000.0,30,Good
2617,8a858e205c21d53a015c2b38026238b9,301987544,3,10000.0,13000.0,30,Good
2618,8a858e245c214660015c3397e4db389a,301966718,3,10000.0,11500.0,15,Good
2619,8a858e345a13cc50015a181a44d8023e,301963704,2,10000.0,13000.0,30,Good
2620,8a858e3e5b3ee747015b3f0a08cb34f8,301963001,7,30000.0,34500.0,30,Good
2621,8a858e4f58b9f0b40158d31e17fc2a7e,301966227,10,30000.0,34500.0,30,Good
2622,8a858e5a5be99e1c015be9e56ea00fde,301977346,2,10000.0,11500.0,15,Good
2623,8a858e685acda506015acee39e45493b,301982309,3,10000.0,11500.0,15,Good
2624,8a858e6c5c88d145015c92c49dec0023,301987293,2,10000.0,13000.0,30,Good
2625,8a858e775c362114015c3b23d88c3266,301966374,3,10000.0,13000.0,30,Good
2626,8a858e875b910dfe015b9b598dfc49c5,301981873,4,20000.0,24500.0,30,Good
2627,8a858e8d56b784480156c16a09706bd5,301995272,6,30000.0,34500.0,30,Good
2628,8a858e935b496584015b53d101793fbe,301987479,3,10000.0,13000.0,30,Bad
2629,8a858ea35a5b46ec015a5d1596805e48,301967845,6,20000.0,22250.0,15,Bad
2630,8a858ea75cef5535015cf37324bc186a,302000506,2,10000.0,13000.0,30,Good
2631,8a858eb456e0b94901570468c2e92846,301983734,3,10000.0,13000.0,30,Good
2632,8a858eb95b8c2f6e015b900548676660,302000358,4,10000.0,12250.0,30,Good
2633,8a858ecd5b81e1a6015b823c01ee2725,301979447,5,20000.0,24500.0,30,Good
2634,8a858eda552adcc201553deed53a2493,301958577,10,40000.0,44000.0,30,Good
2635,8a858ede5ca210f0015ca340de706114,301986484,2,10000.0,11500.0,15,Good
2636,8a858ee45a1e6afb015a22a2e525677b,301971904,8,10000.0,13000.0,30,Good
2637,8a858ee755a0c84a0155bec1d8244afe,301994766,8,30000.0,34500.0,30,Good
2638,8a858ef25c8393f8015c869c9c1265c1,301988882,2,10000.0,13000.0,30,Good
2639,8a858f0456511c94015651febebc3c0d,301963974,8,40000.0,44000.0,30,Good
2640,8a858f1f5c59cd91015c5b12c9e4715c,301995813,2,10000.0,13000.0,30,Good
2641,8a858f295ca6f581015ca77afccb5d6d,301998564,2,10000.0,11500.0,15,Good
2642,8a858f305c8dd672015c970cc60d3014,301986788,2,10000.0,13000.0,30,Good
2643,8a858f3455a0d8070155a7d4ff5b3345,301984987,3,10000.0,13000.0,30,Good
2644,8a858f4156939c3c015693a5a85504cb,301999036,3,20000.0,24500.0,30,Good
2645,8a858f475afb66cd015afb7fd2d11ba5,301975922,7,10000.0,11500.0,15,Bad
2646,8a858f505ca7b434015cab8f6a696786,301960958,2,10000.0,13000.0,30,Good
2647,8a858f565c3acb9d015c4455228962ad,301970315,4,20000.0,24500.0,30,Bad
2648,8a858f6057e2dba50157edb735e75aaf,301992527,5,10000.0,13000.0,30,Good
2649,8a858f6a5d1e09b3015d227616690c90,301993871,2,10000.0,11500.0,15,Good
2650,8a858f7959db5e8c0159df170d345379,301984992,3,10000.0,13000.0,30,Good
2651,8a858f8f5bfd3cfa015c0c27b9167289,301966353,3,10000.0,13000.0,30,Good
2652,8a858f965bb63a25015bc2ddf2577416,302001816,4,20000.0,24000.0,30,Good
2653,8a858f9d5668e3f101566f169e355a6b,301964683,4,15000.0,18375.0,30,Good
2654,8a858fa154e2912f0154e2f6b3da1e13,301970479,10,30000.0,34500.0,30,Good
2655,8a858fa459e0a1340159ec74c24a744b,301959157,4,15000.0,18375.0,30,Good
2656,8a858faf56939fea0156954f195d4ffb,301987404,11,40000.0,48000.0,60,Good
2657,8a858fb65b2020b2015b205fe7a63993,301982747,5,20000.0,24500.0,30,Good
2658,8a858fbf5b3a0b46015b3d3cf15c02dc,301968932,3,10000.0,13000.0,30,Good
2659,8a858f1e5cc4bc81015cc548e1eb5206,301982397,2,10000.0,13000.0,30,Good
2660,8a858f265cfa1a64015d0906c8d50f79,301987855,2,10000.0,13000.0,30,Good
2661,8a858f2e5cd09481015cd4e1d27711f2,301970141,2,10000.0,13000.0,30,Good
2662,8a858f365b2547f3015b2fab0f4f345b,302000935,9,30000.0,39000.0,60,Good
2663,8a858f435aa9712e015aaa0bc4f46db1,301961060,5,20000.0,24500.0,30,Good
2664,8a858f4c5bc9eb48015bcb86cee34584,301997543,5,10000.0,13000.0,30,Good
2665,8a858f60560bc43d01562157abc56a88,302000555,10,40000.0,48000.0,60,Bad
2666,8a858f6c570f2d6601571e8ee2d02bde,301975520,13,30000.0,33999.9,30,Good
2667,8a858f765c113fe5015c115c296e11f0,301999860,2,10000.0,13000.0,30,Good
2668,8a858f8e5b8c34d3015b8e76dac7657b,301988462,2,10000.0,11500.0,15,Good
2669,8a858f965c6950da015c7c383abc69c6,301986666,2,10000.0,11500.0,15,Good
2670,8a858fa057e2a0a50157f1ffa5f228a0,302003848,10,10000.0,11125.0,15,Good
2671,8a858fa25cfa127c015cfa25cc64082f,302003826,2,10000.0,13000.0,30,Good
2672,8a858fa95b631878015b6361346f403a,301974185,3,10000.0,13000.0,30,Good
2673,8a858fab5cd5e1a7015cdb58471a5314,301998538,2,10000.0,11500.0,15,Good
2674,8a858faf5a28ca05015a2bb646ba4e30,301968683,6,30000.0,39000.0,60,Good
2675,8a858fbd5cd6054a015ce40a0d000a54,301981914,2,10000.0,11500.0,15,Good
2676,8a858fca5c35df2c015c38d68d546e8e,301974984,3,10000.0,13000.0,30,Bad
2677,8a858fd3552c756201553429f77a7bbd,302001276,6,10000.0,13000.0,30,Bad
2678,8a858fd55c45ba15015c4b43ba2327ed,301972518,4,20000.0,24500.0,30,Good
2679,8a858fda5c3b0f1c015c3f39f2644e74,301978429,2,10000.0,13000.0,30,Good
2680,8a858fe8555f401f0155656d56824aff,301973691,5,20000.0,24500.0,30,Good
2681,8a858ff35acdd593015ad12db5593535,301960175,8,30000.0,34500.0,30,Good
2682,8a858ffb5b350b52015b388c6bbe729a,301959415,6,20000.0,24500.0,30,Good
2683,8a858e375b642efc015b660e6d034263,301972370,4,15000.0,18375.0,30,Bad
2684,8a858e7c5b15cf3b015b16ca44495b40,301972997,6,30000.0,34500.0,30,Bad
2685,8a858f005a04ae6e015a09ba8f581cce,301976474,3,10000.0,11500.0,15,Bad
2686,8a858f545c887b44015c8c53080868ac,301967993,2,10000.0,13000.0,30,Bad
2687,8a858f8d56e0c3a70156e40f165d6f7b,302000222,9,40000.0,48000.0,60,Bad
2688,8a858fe957a094e00157adc84aec6ec2,301996633,9,30000.0,39000.0,60,Bad
2689,8a1a1e7e4f707f8b014f797718316cad,301997672,5,30000.0,39000.0,60,Good
2690,8a85888c548fb3d50154947fe59c32cf,301996556,22,50000.0,52500.0,30,Good
2691,8a8588dd54a3ead30154ada314c44e09,301994878,7,30000.0,39000.0,60,Good
2692,8a8588fd53f1099e015400dd349f073e,301960929,10,30000.0,34500.0,30,Good
2693,8a858957536752f3015375a5f55e5eaa,301995217,10,10000.0,13000.0,30,Good
2694,8a858e035693e0290156a25513ae35a6,301988098,7,30000.0,34500.0,30,Good
2695,8a858e0b5cf4883c015cf56488eb4d41,301981322,2,10000.0,13000.0,30,Good
2696,8a858e135cb22031015cb7f9700e06f8,302001909,3,10000.0,12500.0,30,Good
2697,8a858e215afc0662015affe525c27d00,301987816,5,15000.0,16687.5,15,Good
2698,8a858e245c214660015c2a00339953d3,301993456,2,10000.0,13000.0,30,Good
2699,8a858e3654e2a8240154e72ee7022fb0,301989517,9,15000.0,18375.0,30,Good
2700,8a858e4157e2d76b0157e9326ba54ec9,301961073,6,30000.0,39000.0,60,Good
2701,8a858e4b5a94ae68015aa0a805c10a1a,301990990,6,10000.0,11500.0,15,Good
2702,8a858e54577679a90157778168922c23,302001099,3,10000.0,13000.0,30,Bad
2703,8a858e6059e0a7080159eaed2c724220,302000411,2,10000.0,13000.0,30,Good
2704,8a858e625c8d993a015ca08967f80999,301971084,2,10000.0,13000.0,30,Good
2705,8a858e685c217d36015c223d219926a4,301978019,3,10000.0,13000.0,30,Bad
2706,8a858e6c5c88d145015c9caa6c0f328c,301978686,2,10000.0,13000.0,30,Good
2707,8a858e705668e167015669c8cc67271a,301990096,9,40000.0,44000.0,30,Good
2708,8a858e775b10631f015b106dec5e0758,301963877,2,10000.0,13000.0,30,Good
2709,8a858e875b910dfe015b9ad5d2a2413d,301983132,4,10000.0,12500.0,30,Good
2710,8a858e945631db2f01563585f92111a4,301971253,12,50000.0,55000.0,60,Good
2711,8a858ea25bf369e4015bf72bd6e75e12,301959793,3,10000.0,11500.0,15,Good
2712,8a858eac59b758220159b7901c69174c,301964159,8,30000.0,34500.0,30,Good
2713,8a858eb4588604f701589b8ee6830979,301967905,7,10000.0,11500.0,30,Good
2714,8a858ec358dc5c130158f43410ba2b2d,301966626,4,10000.0,13000.0,30,Good
2715,8a858ec9590ad35d015923f4677d6f5e,301978565,4,20000.0,24500.0,30,Good
2716,8a858ed55844707601584471dfe400a5,301962639,9,30000.0,34500.0,30,Good
2717,8a858f4655ca643c0155ca7931a90537,301974606,2,10000.0,13000.0,30,Good
2718,8a858f505c7e3a50015c81f70ee35ff5,301983420,3,10000.0,13000.0,30,Good
2719,8a858f565b683b56015b6e9302a77dd1,301970718,4,10000.0,12500.0,30,Good
2720,8a858f5c5ad7d927015adc131c314be0,301968724,5,20000.0,24500.0,30,Good
2721,8a858f605b911d60015b9c7ded557f4b,301979164,4,10000.0,12250.0,30,Good
2722,8a858f6b570f2de901570f6e5a85207e,301960628,11,40000.0,44000.0,30,Good
2723,8a858f735922163501592c4f0de93a51,301970820,7,30000.0,34500.0,30,Good
2724,8a858f7e5c213ef4015c2a793b4e005d,301994680,3,10000.0,13000.0,30,Good
2725,8a858f8b57a6f4c20157adda48ff6235,301972749,5,20000.0,24500.0,30,Good
2726,8a858f955775750801577ba5e370562e,301968199,9,30000.0,39000.0,60,Good
2727,8a858f9a5c885f42015c8c56555f6071,301976398,2,10000.0,13000.0,30,Good
2728,8a858fa05cf48427015cf841cd9a7973,302001121,2,10000.0,13000.0,30,Good
2729,8a858fad5bf85d5e015bf8a88d381dd3,301962533,3,10000.0,13000.0,30,Good
2730,8a858faf56939fea01569d6ff37c3e9d,301974492,13,60000.0,68100.0,90,Good
2731,8a858fb4563228d2015646984d1d3f50,301965040,11,30000.0,34500.0,30,Good
2732,8a858fbc594a495c0159650b0ede204b,301982375,9,30000.0,34500.0,30,Good
2733,8a858fc55b2548dd015b28d40a9876fe,301977886,4,20000.0,24500.0,30,Good
2734,8a858fcd56b9f22c0156c18d8e2d280f,301986774,4,10000.0,13000.0,30,Good
2735,8a858fd05bfd7d3c015c01cafeeb3cc1,301993898,3,10000.0,13000.0,30,Bad
2736,8a858fd45a4260bc015a4651a647586f,301958857,6,20000.0,24500.0,30,Good
2737,8a858fda56562f8f015658b4c484401f,301973541,14,40000.0,44000.0,30,Good
2738,8a858fe756939bbb0156b1970aae339a,301964104,6,30000.0,34500.0,30,Good
2739,8a858fee57005c96015703ab6c02708e,301977204,8,20000.0,24500.0,30,Good
2740,8a858ff05b1ac77f015b1ada0c9e123b,301964982,4,20000.0,22250.0,15,Good
2741,8a858ff55b444a8c015b4755aa3236bf,302003415,4,20000.0,24500.0,30,Good
2742,8a858ffd5c8d343d015c9c30ed1b77f5,301973142,2,10000.0,11500.0,15,Good
2743,8a858e045cd5b1d6015cdfdd2d7b1310,302000145,2,10000.0,13000.0,30,Bad
2744,8a858e395cb1d4d9015cbd121e2a20c7,301976673,3,10000.0,12500.0,30,Bad
2745,8a858e6a5bfd4b54015c05a75bed32ac,301976752,3,10000.0,13000.0,30,Bad
2746,8a858ea85d0e7ed2015d118961d67285,301978723,2,10000.0,11500.0,15,Bad
2747,8a858ede5ca210f0015ca65c957e7a59,301966300,2,10000.0,13000.0,30,Bad
2748,8a858f1f5c59cd91015c5e1125d80a5c,301999902,2,10000.0,13000.0,30,Bad
2749,8a858f985bee01cb015bf1a2b3cf6c6c,302002087,4,20000.0,24500.0,30,Bad
2750,8a858fc45c21da6f015c33c76537691b,301974440,2,10000.0,13000.0,30,Bad
2751,8a6b87fe4d56512d014d57af446e7ad0,301985761,2,10000.0,11500.0,15,Good
2752,8a85886e54101890015410e5d5c83298,301986132,9,10000.0,11500.0,15,Good
2753,8a85890253e2f1180153e60ece4201a1,301982189,6,30000.0,34500.0,30,Good
2754,8a85895354a059690154be274bd235f2,301994816,10,30000.0,34500.0,30,Good
2755,8a8589c253ace09b0153bdb04bbc192f,301959358,12,40000.0,48000.0,60,Good
2756,8a858e035693e02901569ce8a75e0880,301978010,12,40000.0,44000.0,30,Good
2757,8a858e0a5668e69c01567e19e7626d39,301998905,2,10000.0,11500.0,15,Bad
2758,8a858e105b434e9e015b437dbfab3920,301998235,2,10000.0,13000.0,30,Good
2759,8a858e1b59fa11590159fa2239010639,301966044,7,30000.0,34500.0,30,Good
2760,8a858e205c21d53a015c30d563282210,301964655,2,10000.0,13000.0,30,Good
2761,8a858e255557edfe01556f9c8e4321ad,301960569,11,40000.0,44000.0,60,Good
2762,8a858e345a04f20b015a0ee4dd6b1c38,301964269,7,30000.0,39000.0,60,Good
2763,8a858e495cef1ef1015cf2969cc12781,301978191,2,10000.0,11500.0,15,Good
2764,8a858e5555780ea001557e7212a741c5,301999505,13,50000.0,57500.0,90,Good
2765,8a858e5d5c7e25b4015c7e443a870e39,301976160,2,10000.0,13000.0,30,Good
2766,8a858e64586254230158688871643bdc,301966221,10,30000.0,34500.0,30,Good
2767,8a858e6a5bfd4b54015c067c589f44c6,301995422,4,20000.0,24500.0,30,Good
2768,8a858e705668e16701567ab4dc885164,301962670,11,40000.0,44000.0,30,Good
2769,8a858e8759d0442e0159d044a463005d,301960531,5,20000.0,22250.0,15,Bad
2770,8a858e915bcde695015bce219c6a1969,301973114,5,20000.0,24500.0,30,Good
2771,8a858e945bee08de015bf11c95f2045f,301991910,2,10000.0,11500.0,15,Good
2772,8a858e9b56237632015626314c1a2a42,301969685,12,50000.0,57500.0,90,Good
2773,8a858ea555d9e6020155e65fe33d4af4,301981424,10,40000.0,48000.0,60,Good
2774,8a858eba5b681df4015b6cadb5ad434e,301961261,2,10000.0,13000.0,30,Good
2775,8a858e4357be1daf0157d3f044ce2aaf,301982490,4,10000.0,13000.0,30,Good
2776,8a858e495cef1ef1015cf16757660080,301977913,2,10000.0,11500.0,15,Good
2777,8a858e585693982b01569f23b93d4f5f,301967056,3,10000.0,13000.0,30,Good
2778,8a858e5f59daa31f0159dae64bfb2983,301975651,6,10000.0,13000.0,30,Good
2779,8a858e645654fdc40156551f17c80e06,301975156,11,40000.0,44000.0,30,Good
2780,8a858e6956939bac01569b259e5c7f89,302001585,9,40000.0,44000.0,30,Good
2781,8a858e6f5668e01701568d201f3343ca,301971366,6,30000.0,34500.0,30,Good
2782,8a858e725c3ae262015c3b08d771135e,301988873,3,10000.0,11500.0,15,Good
2783,8a858e8455f96c1c015603adbb74325e,301967840,3,10000.0,13000.0,30,Good
2784,8a858e885c87dee5015c881f237f214b,301968991,2,10000.0,12500.0,30,Good
2785,8a858e8e5ca1f1a8015ca24da25735e3,301981719,2,10000.0,13000.0,30,Good
2786,8a858e965b5e1b91015b5e9e40562c58,301996544,5,20000.0,22250.0,15,Good
2787,8a858ea25bf369e4015bf40f24492e37,301974420,3,10000.0,13000.0,30,Bad
2788,8a858ebd5b254c8b015b30e464503bb2,301975060,7,30000.0,34500.0,30,Good
2789,8a858ecb5bf33c30015bf3579f4e0e5b,301968701,3,10000.0,13000.0,30,Good
2790,8a858ed158f3044d0158fe3f0c3a48e7,301995086,3,10000.0,11500.0,15,Good
2791,8a858eda552adcc201553022b8a64b1d,301985524,5,30000.0,34500.0,30,Good
2792,8a858ee454da1cbd0154dd11d735299f,301976141,17,40000.0,44000.0,30,Good
2793,8a858ee9587f44aa0158819464010aa4,301994890,11,40000.0,48000.0,60,Good
2794,8a858ef358d4a48e0158ee3dafd51a43,302001029,13,30000.0,34500.0,30,Good
2795,8a858f0455d9feaf0155e51729974b16,301964620,4,20000.0,24500.0,30,Good
2796,8a858f0c5cef4be2015cf091fdad6659,301977195,2,10000.0,13000.0,30,Good
2797,8a858f155cee6b2a015cee768c910880,301979538,2,10000.0,13000.0,30,Good
2798,8a858f1e5cef1d91015cf2f349db517a,302001001,2,10000.0,13000.0,30,Good
2799,8a858f285d3ca5c4015d3cbb1f94073a,302000799,2,10000.0,11500.0,15,Good
2800,8a858f2e5876d7d001587838696001fc,301965259,10,15000.0,16687.5,15,Good
2801,8a858f415ba54724015ba9263d3152ec,301990526,2,10000.0,11500.0,15,Good
2802,8a858f485a5c6a7a015a5dd3c9464ca9,301996722,4,20000.0,24500.0,30,Good
2803,8a858f4f5511dca2015524e4a49e4727,301974447,3,10000.0,13000.0,30,Good
2804,8a858f585a6bfa1d015a700d765807a6,301960382,3,10000.0,13000.0,30,Good
2805,8a858f5e5cb23c77015cbe8aa980248c,301983775,2,10000.0,11500.0,15,Good
2806,8a858f615b1ffb14015b21d3541d018b,301974850,4,10000.0,13000.0,30,Good
2807,8a858f6a5d1e09b3015d2748857c7088,301994738,2,10000.0,11500.0,15,Good
2808,8a858f725be8d4ff015bec5207ce5524,302002456,3,10000.0,13000.0,30,Bad
2809,8a858f7d5cf9aef9015d0bcf7158560d,301997645,2,10000.0,11500.0,15,Good
2810,8a858f935760a61801576b84163733d3,301993428,9,30000.0,34500.0,30,Good
2811,8a858f9c56aaf37d0156b33ea59903c9,301960736,12,40000.0,48000.0,60,Good
2812,8a858fa154daefc00154e1dc8abf56db,302001079,3,10000.0,12250.0,30,Good
2813,8a858fa3586d20e001586e10a33b6821,301979326,10,20000.0,21500.0,15,Good
2814,8a858faa56dffac60156eed794613f9e,301960024,7,10000.0,11500.0,30,Good
2815,8a858fb4563228d201564fd7519f22a8,301960555,7,30000.0,34500.0,30,Good
2816,8a858fbc5cc666c8015cc9d4702c2b75,301992824,2,10000.0,11500.0,15,Good
2817,8a858fc45c21da6f015c24e1eefc34ac,301969228,2,10000.0,11500.0,15,Bad
2818,8a858fcc5cf4a563015cf83ebae84fe3,302000995,2,10000.0,13000.0,30,Good
2819,8a858fd35b5dfefb015b5e3c893626a2,301981285,4,10000.0,11125.0,15,Good
2820,8a858fd95b58cd70015b58e4ae861097,301988710,5,20000.0,22250.0,15,Good
2821,8a858fde56eb02280156f97f777e7683,301970976,4,10000.0,11500.0,15,Good
2822,8a858fe8586deed301586e1e5c961003,301960472,7,30000.0,34500.0,30,Good
2823,8a858ff05b909c1a015b90b058cb0df4,302001404,5,10000.0,13000.0,30,Good
2824,8a858ffd5c8d343d015c97e4929d0f31,301982184,2,10000.0,11500.0,15,Good
2825,8a858e0a5b192e2e015b1948fba112cf,301984565,3,10000.0,13000.0,30,Bad
2826,8a858e5b5d37b45d015d3bc259e55449,302001295,2,10000.0,11500.0,15,Bad
2827,8a858eaa55a0b8ae0155a3c170210462,301972595,2,10000.0,13000.0,30,Bad
2828,8a858eed5a476a3c015a4b0017914175,301974794,8,30000.0,34500.0,30,Bad
2829,8a858f295c8d307f015c90210a6848dc,301989365,2,10000.0,13000.0,30,Bad
2830,8a858f61560bc0e5015612044d501fe2,302000155,2,10000.0,13000.0,30,Bad
2831,8a858faf5679a83801567a8ad05d675f,301976809,4,20000.0,24500.0,30,Bad
2832,8a858ec45577f83e0155825234ae7d29,301984673,7,30000.0,39000.0,60,Good
2833,8a858ec95afc0922015b09a286634c26,301989455,4,10000.0,12250.0,30,Good
2834,8a858ece5cd05041015cd485113f01a2,301976260,2,10000.0,11500.0,15,Bad
2835,8a858ed55c63db54015c6d8c404b1af1,301991735,3,10000.0,11500.0,15,Bad
2836,8a858edc5c7e7da5015c8166e88960b4,301993866,3,10000.0,13000.0,30,Good
2837,8a858ee55cb156e6015cb63f19146515,301969500,2,10000.0,11500.0,15,Good
2838,8a858eec5ca21dcb015ca463b66a6f36,301977429,2,10000.0,13000.0,30,Good
2839,8a858ef957365d52015751a2082e3103,301974013,11,30000.0,34500.0,30,Good
2840,8a858f005d1d8608015d1dd8e0a0320c,301987971,2,10000.0,13000.0,30,Good
2841,8a858f055b15b8d3015b16aac9694e88,301976370,5,10000.0,11125.0,15,Good
2842,8a858f0b5b439ebb015b43cf463d3e39,301968080,12,30000.0,34500.0,30,Good
2843,8a858f13556665aa015568a887180914,301993954,15,40000.0,44000.0,30,Good
2844,8a858f1a5ccb60ae015cccf036d254b1,301997274,2,10000.0,11500.0,15,Good
2845,8a858f255ca276c5015ca313a0062913,301973616,2,10000.0,11500.0,15,Bad
2846,8a858f265cfa1a64015cfd2e33a75f92,301998452,2,10000.0,13000.0,30,Good
2847,8a858f2c585375f00158688cf76b3db7,301995570,8,20000.0,24500.0,30,Good
2848,8a858f30551130db01552671554c51bc,301996413,5,10000.0,11500.0,15,Good
2849,8a858f3a5c10828d015c109746d20aee,301983781,2,10000.0,13000.0,30,Good
2850,8a858f4b55df0f530155e2e659f30f25,301992870,15,50000.0,52500.0,30,Good
2851,8a858f4f5511dca201552520822d5721,301996966,2,10000.0,13000.0,30,Good
2852,8a858f5f55f9698c0156076313646281,301970362,8,30000.0,34500.0,30,Good
2853,8a858f695c34f22e015c35699d3731ae,301959474,2,10000.0,13000.0,30,Bad
2854,8a858f725b49c0c0015b525cb85f0552,301985117,5,20000.0,22250.0,15,Good
2855,8a858f8c5ca0e7fe015ca1217e0c1bcd,301972873,2,10000.0,13000.0,30,Good
2856,8a858f975c4582c4015c4a3c945e2599,301986365,4,20000.0,24500.0,30,Good
2857,8a858f9d5668e3f1015669939de927dd,301961142,9,40000.0,48000.0,60,Good
2858,8a858fa154e2912f0154ee239b0857f0,301994212,7,30000.0,34500.0,30,Good
2859,8a858fa85bd87d41015bd887ed650718,301963250,4,20000.0,24500.0,30,Good
2860,8a858fab5cd5e1a7015cd8d0bbc25cf2,302002962,2,10000.0,13000.0,30,Good
2861,8a858fb557330de10157375c12ec1bff,301998668,6,30000.0,34500.0,30,Good
2862,8a858fbd5cd6054a015cd7dd84da3b90,301999873,2,10000.0,13000.0,30,Good
2863,8a858fc55b2548dd015b2e9cd6857beb,301965946,4,20000.0,24500.0,30,Good
2864,8a858fcb5d0ed176015d0ed6ebae01b8,302000518,2,10000.0,13000.0,30,Bad
2865,8a858fcf5591c5cf0155a14b0343250a,301982256,6,10000.0,13000.0,30,Good
2866,8a858fd55c45ba15015c46be3e0d33f3,301974528,3,10000.0,13000.0,30,Good
2867,8a858fda59db0b130159db44c2b93226,301986076,7,30000.0,34500.0,30,Good
2868,8a858fe45cd62cbf015cd9dffd3b70ac,301991393,2,10000.0,11500.0,15,Good
2869,8a858ff15a8fa5b0015a9324780b35fd,301972359,4,10000.0,13000.0,30,Good
2870,8a858ffd5caca417015cad3c3d7547e2,301995323,2,10000.0,13000.0,30,Bad
2871,8a858e115af6c526015af8adf8fa3495,301973368,6,10000.0,13000.0,30,Bad
2872,8a858e645654fdc401565f15ee130fde,301989514,11,50000.0,57500.0,90,Bad
2873,8a858ed45bc9a645015bcb3187b8543c,301979295,3,10000.0,13000.0,30,Bad
2874,8a858f3e58b4ff1a0158bff6b8c5080a,301998499,2,10000.0,13000.0,30,Bad
2875,8a858f7e5c213ef4015c2520556801c1,302002611,2,10000.0,13000.0,30,Bad
2876,8a858faf5a28ca05015a31ca3ff82f16,301962704,2,10000.0,13000.0,30,Bad
2877,8a858ff8582fcb86015843ff484e3a1a,302003821,12,30000.0,39000.0,60,Bad
2878,8a85886f543912e301544f65621c2e9f,301964049,7,20000.0,24500.0,30,Good
