,customerid,systemloanid,loannumber,loanamount,totaldue,termdays
9361,8a858f5f55f9698c0156004d35076ede,301687519,2,10000.0,13000.0,30
9362,8a858f615b910db3015b9f5182bb5df7,301878362,1,10000.0,11500.0,15
9363,8a858f6d5a7fef7d015a81cbcf5133e6,301827778,1,10000.0,13000.0,30
9364,8a858f7e5c213ef4015c258219290f35,301948232,1,10000.0,11500.0,15
9365,8a858f9d5668e3f1015674c7847e34a0,301676054,1,10000.0,13000.0,30
9366,8a858f9d5668e3f1015674c7847e34a0,301762090,2,10000.0,11500.0,15
9367,8a858fa459e0a1340159e1f07d045910,301927909,6,30000.0,39000.0,60
9368,8a858fa459e0a1340159e1f07d045910,301889652,5,20000.0,24500.0,30
9369,8a858fb45bb59c21015bc8d6712368ac,301921853,2,10000.0,13000.0,30
9370,8a858fc55b2fde30015b32b1b8a7763c,301863058,1,10000.0,13000.0,30
9371,8a858fd55c45ba15015c468cb4463013,301967667,1,10000.0,11500.0,15
9372,8a858fda56562f8f015663f921ac0cee,301740587,3,20000.0,24500.0,30
9373,8a858fda56562f8f015663f921ac0cee,301932751,10,40000.0,44000.0,30
9374,8a858e935b496584015b4e93bde25599,301916617,4,10000.0,11500.0,15
9375,8a858e9b5a61655b015a61e631833c3e,301926133,3,10000.0,13000.0,30
9376,8a858ea45b35639b015b3712616e2d5f,301925269,3,10000.0,13000.0,30
9377,8a858ec45577f83e01557e2434a2109f,301865761,6,30000.0,34400.0,30
9378,8a858ec45577f83e01557e2434a2109f,301816152,4,20000.0,23800.0,30
9379,8a858ec95afc0922015afcf961164042,301892788,4,20000.0,24500.0,30
9380,8a858ec95afc0922015afcf961164042,301927547,5,20000.0,24500.0,30
9381,8a858ee65be8d42d015bec21e37e1f59,301962581,1,10000.0,13000.0,30
9382,8a858efb54ccb4820154cd9bf5382fba,301623153,1,10000.0,11500.0,15
9383,8a858efb54ccb4820154cd9bf5382fba,301816965,11,40000.0,47600.0,60
9384,8a858efb54ccb4820154cd9bf5382fba,301633518,3,10000.0,11500.0,15
9385,8a858f045556eaa4015558e0c68b60cc,301709311,4,20000.0,22250.0,15
9386,8a858f045556eaa4015558e0c68b60cc,301670456,3,20000.0,24500.0,30
9387,8a858f0a56ffda56015709b8507a0abb,301845732,2,10000.0,11500.0,15
9388,8a858f1f5799c85e015799fe3282172c,301903306,5,20000.0,24500.0,30
9389,8a858f1f5799c85e015799fe3282172c,301856535,3,10000.0,13000.0,30
9390,8a858f295c8d307f015c9e91e5212689,301947241,2,10000.0,11500.0,15
9391,8a858f2e5876d7d00158775e060838ba,301935930,5,20000.0,24000.0,30
9392,8a858f3d5add42e2015ae1446fbf7d56,301841135,1,10000.0,11500.0,15
9393,8a858f435aa9712e015aa9e8e9735ca6,301937555,7,30000.0,34500.0,30
9394,8a858f435aa9712e015aa9e8e9735ca6,301852667,3,10000.0,11500.0,15
9395,8a858f4c5bb597f6015bc37ca2495d1e,301885864,1,10000.0,13000.0,30
9396,8a858f5659bc0eea0159c9e3ddee1d5f,301935590,4,10000.0,13000.0,30
9397,8a858f5f5a3d03ab015a3ebc0fd0071d,301847827,2,10000.0,13000.0,30
9398,8a858f665c45930d015c490f9e137383,301919438,1,10000.0,13000.0,30
9399,8a858f6e5a951fc2015a9e8c2e4f4436,301831930,1,10000.0,13000.0,30
9400,8a858f74584a54aa015862440ad90e4d,301897743,8,20000.0,24500.0,30
9401,8a858f74584a54aa015862440ad90e4d,301886209,7,15000.0,16675.0,15
9402,8a858f8d56e0c3a70156fe8e28c92bae,301742231,3,20000.0,22250.0,15
9403,8a858f8d56e0c3a70156fe8e28c92bae,301896836,9,15000.0,17250.0,30
9404,8a858f8d56e0c3a70156fe8e28c92bae,301758677,4,20000.0,22250.0,15
9405,8a858f9d565c00590156663342c463d5,301693609,2,10000.0,13000.0,30
9406,8a858fa057e2a0a50157e87651495c74,301767504,3,10000.0,11500.0,15
9407,8a858fa257d8223c0157e6678b8a1e8b,301753885,2,10000.0,13000.0,30
9408,8a858fa257d8223c0157e6678b8a1e8b,301770998,5,20000.0,23800.0,30
9409,8a858fa257d8223c0157e6678b8a1e8b,301811088,7,30000.0,34400.0,30
9410,8a858faf56b7821c0156c324964a1968,301790263,4,10000.0,11500.0,15
9411,8a858faf56b7821c0156c324964a1968,301820040,5,20000.0,21900.0,15
9412,8a858fba5cd5feee015cdbba6b9d564b,301961639,1,10000.0,11500.0,15
9413,8a858fd55b1aae2e015b1bc0d49773ae,301883934,2,10000.0,13000.0,30
9414,8a858fd85b685607015b783fe1212f10,301870458,1,10000.0,13000.0,30
9415,8a858fe45a7f52b1015a818bd5ad73a0,301923345,2,10000.0,11500.0,15
9416,8a858fed5a28bf0e015a2f0aa63f38d9,301920305,3,10000.0,13000.0,30
9417,8a85898a53bc15600153c76825c74b94,301909076,1,10000.0,13000.0,30
9418,8a858f74584a54aa01585cbeb48f4166,301808291,3,10000.0,13000.0,30
9419,8a858f74584a54aa01585cbeb48f4166,301788256,2,10000.0,13000.0,30
9420,8a8588235375c27f01538446e3214790,301658800,5,10000.0,13000.0,30
9421,8a8588235375c27f01538446e3214790,301860109,10,10000.0,12800.0,30
9422,8a8588235375c27f01538446e3214790,301602839,1,5000.0,5750.0,15
9423,8a8588c7541e2f4b015432ff754e0971,301938466,2,10000.0,13000.0,30
9424,8a8588fd53c244bc0153cb1b1c2c6cec,301753379,5,20000.0,23000.0,30
9425,8a8588fd53c244bc0153cb1b1c2c6cec,301836429,7,15000.0,16600.0,15
9426,8a8588fd53c244bc0153cb1b1c2c6cec,301884198,9,30000.0,34400.0,30
9427,8a8589a453bc422d0153c7c133ba0d23,301922153,8,20000.0,23000.0,30
9428,8a8589a453bc422d0153c7c133ba0d23,301806395,4,20000.0,23800.0,30
9429,8a858fea5751aefe01575d9c176d4375,301956160,4,10000.0,13000.0,30
9430,8a858ff455a09f5a0155bc4ffceb6327,301899709,4,10000.0,11500.0,15
9431,8a858ff455a09f5a0155bc4ffceb6327,301882678,3,10000.0,11500.0,15
9432,8a85886e5410189001541a3d92df3588,301611547,1,10000.0,11500.0,15
9433,8a85886e5410189001541a3d92df3588,301648749,5,10000.0,11500.0,15
9434,8a858e245b680423015b7533a0a14d64,301896597,2,10000.0,13000.0,30
9435,8a858eb85c1be44c015c1c8e37dc38ae,301980017,1,10000.0,11500.0,15
9436,8a858f6c570f2d660157231c6d3e7037,301809901,6,20000.0,23800.0,30
9437,8a858f6c570f2d660157231c6d3e7037,301939851,9,25000.0,27500.0,30
9438,8a858fd75bc96a6f015bca93597064b2,301935861,2,10000.0,11500.0,15
9439,8a858ff556236fa8015625ba7aca1533,301771706,5,20000.0,23800.0,30
9440,8a858ff556236fa8015625ba7aca1533,301714960,2,10000.0,11500.0,15
9441,8a85881053bc33670153cba1f98e6d19,301847373,5,30000.0,34400.0,30
9442,8a85881053bc33670153cba1f98e6d19,301622567,3,10000.0,13000.0,30
9443,8a85888c54a05b820154a7b470875afa,301701943,5,30000.0,34500.0,30
9444,8a85888c54a05b820154a7b470875afa,301827793,10,40000.0,47600.0,60
9445,8a85888c54a05b820154a7b470875afa,301630183,2,10000.0,13000.0,30
9446,8a8588f8541e11db01542a1ef37c7f27,301861835,6,10000.0,13000.0,30
9447,8a8588f8541e11db01542a1ef37c7f27,301832423,5,10000.0,13000.0,30
9448,8a8589125340c9660153418093970e29,301656089,5,10000.0,11500.0,15
9449,8a8589125340c9660153418093970e29,301940529,9,20000.0,24500.0,30
9450,8a858966538deb19015395798cfa3ee0,301603271,1,10000.0,13000.0,30
9451,8a858e005b4830ef015b4833bcc6027e,301921826,2,10000.0,13000.0,30
9452,8a858e0458c1f4620158d00068ba7049,301832185,4,20000.0,23800.0,30
9453,8a858e0458c1f4620158d00068ba7049,301855614,5,20000.0,23800.0,30
9454,8a858e105c1c09c8015c1fd4eb915326,301949677,2,10000.0,13000.0,30
9455,8a858e245b680423015b6b3689d46b4b,301928023,4,20000.0,24500.0,30
9456,8a858e2d5bc95851015bc98eb8fc1575,301887314,1,10000.0,11500.0,15
9457,8a858e3654e2a8240154eed94fe84954,301731803,6,30000.0,34500.0,30
9458,8a858e3654e2a8240154eed94fe84954,301936134,9,30000.0,34500.0,30
9459,8a858e405c7d6d65015c7da263c017a1,301928951,1,10000.0,13000.0,30
9460,8a858e51584a1fc701584f9840341f42,301889400,5,20000.0,24500.0,30
9461,8a858e59569397d501569767f9776c1f,301786958,2,10000.0,13000.0,30
9462,8a858e59569397d501569767f9776c1f,301685785,1,10000.0,11500.0,15
9463,8a858e635bd8fe1e015bd92b99e21721,301915271,2,10000.0,11500.0,15
9464,8a858e69566ae5b801568db4c5892cb6,301797449,5,20000.0,23800.0,30
9465,8a858e69566ae5b801568db4c5892cb6,301921530,8,30000.0,34500.0,30
9466,8a858e7e5b159af5015b159ee41e0440,301848590,1,10000.0,13000.0,30
9467,8a8589a75438621601543ab52054150c,301623862,2,10000.0,13000.0,30
9468,8a8589a75438621601543ab52054150c,301613420,1,10000.0,13000.0,30
9469,8a8589a75438621601543ab52054150c,301763469,7,30000.0,36800.0,60
9470,8a858e005577f1ba015578147fc50f0c,301938233,12,50000.0,52500.0,30
9471,8a858e005577f1ba015578147fc50f0c,301651215,2,10000.0,11500.0,15
9472,8a858e005577f1ba015578147fc50f0c,301694374,4,20000.0,22250.0,15
9473,8a858e105bd92644015be699d91214f3,301942052,3,10000.0,11500.0,15
9474,8a858e1e5b1fc4ad015b1fc9fd66028a,301891440,2,10000.0,13000.0,30
9475,8a858e395cb1d4d9015cc006b54025a9,301943659,1,10000.0,13000.0,30
9476,8a858e5555780ea001557e4e09383b96,301637568,1,10000.0,11500.0,15
9477,8a858e5555780ea001557e4e09383b96,301807431,6,30000.0,34400.0,30
9478,8a858e665b8729fe015b8996f6f14ebd,301936262,4,20000.0,22250.0,15
9479,8a858e705b3a03c7015b3b3971af6511,301948005,1,10000.0,11500.0,15
9480,8a858e7a56e509290156f40f7c2844ae,301941495,3,10000.0,13000.0,30
9481,8a858e935b496584015b4e93bde25599,301945854,6,20000.0,22250.0,15
9482,8a858e9b5a61655b015a61e631833c3e,301842709,1,10000.0,13000.0,30
9483,8a8589c1545181f30154735d98f93955,301835069,10,30000.0,36800.0,60
9484,8a8589c1545181f30154735d98f93955,301733713,6,30000.0,34500.0,30
9485,8a8589c1545181f30154735d98f93955,301628732,2,10000.0,13000.0,30
9486,8a858e135c7e2eec015c81c27f791ff7,301929841,1,10000.0,11500.0,15
9487,8a858e1c56dfea870156f57a826a1207,301889370,7,30000.0,34500.0,30
9488,8a858e1c56dfea870156f57a826a1207,301705239,1,10000.0,13000.0,30
9489,8a858e335b806e4d015b807c181d101f,301911480,2,10000.0,11500.0,15
9490,8a858e3654e2a8240154e379593e4df2,301814497,10,30000.0,34400.0,30
9491,8a858e3654e2a8240154e379593e4df2,301897878,13,40000.0,44000.0,30
9492,8a858e3654e2a8240154e379593e4df2,301624354,1,10000.0,11500.0,15
9493,8a858e3d55ca3ef60155d5601ed8381b,301887165,3,10000.0,13000.0,30
9494,8a858e475c1c2ea7015c1c4de7bd09f0,301912832,1,10000.0,11500.0,15
9495,8a858e5856b7840c0156c2db475368e4,301953036,4,15000.0,18375.0,30
9496,8a858e65582a517e01583f9700963ded,301902537,5,10000.0,11125.0,15
9497,8a858e65582a517e01583f9700963ded,301824804,4,10000.0,11500.0,15
9498,8a858e6f5c120e66015c16275ebc4eac,301911280,1,10000.0,13000.0,30
9499,8a858e85598cd81601598fc650e251e3,301807537,1,10000.0,13000.0,30
9500,8a858e85598cd81601598fc650e251e3,301816759,2,10000.0,13000.0,30
9501,8a858e935b496584015b4dea69253842,301877059,1,10000.0,11500.0,15
9502,8a858e985885ff6d01588c63a76e3a74,301956351,5,10000.0,11500.0,15
9503,8a858ea355660956015573132d287253,301722557,4,10000.0,13000.0,30
9504,8a858ea355660956015573132d287253,301926679,11,40000.0,48000.0,60
9505,8a858ea355660956015573132d287253,301748991,5,20000.0,24500.0,30
9506,8a858eb45c11f9e4015c1515eaf66aa5,301928704,2,10000.0,13000.0,30
9507,8a858ec55b67bb15015b67ce6a96119a,301907849,3,10000.0,11500.0,15
9508,8a858ed45c454c11015c4e1307e35dd9,301920439,1,10000.0,11500.0,15
9509,8a858edc59ee87640159eeb9774f1aa7,301811208,1,10000.0,11500.0,15
9510,8a858eea5a854c79015a856b30d10f99,301891475,3,10000.0,11500.0,15
9511,8a858f0056b7cf8e0156d5f3c4f26f03,301795109,5,20000.0,23800.0,30
9512,8a858f0056b7cf8e0156d5f3c4f26f03,301905277,8,20000.0,21500.0,15
9513,8a858f0056b7cf8e0156d5f3c4f26f03,301832481,7,30000.0,36800.0,60
9514,8a858f0d594d711e0159634be1d94ec1,301919880,2,10000.0,11500.0,15
9515,8a858f255cb1710a015cc098df8b7fce,301943846,1,10000.0,13000.0,30
9516,8a858f365c83961c015c86ca922b5ddc,301932106,1,10000.0,13000.0,30
9517,8a858f465668e3d60156731df06205ef,301894192,7,10000.0,13000.0,30
9518,8a858f465668e3d60156731df06205ef,301804553,6,10000.0,13000.0,30
9519,8a858f54589736f40158ac5696443c4b,301768072,1,10000.0,13000.0,30
9520,8a858f565c3acb9d015c3e42eebe16fd,301953422,2,10000.0,13000.0,30
9521,8a858f615591c2cc01559c85e34172bd,301716905,3,10000.0,13000.0,30
9522,8a858f615591c2cc01559c85e34172bd,301913900,5,10000.0,13000.0,30
9523,8a858f765a4e7c76015a5a9340ce2a38,301946796,6,20000.0,22250.0,15
9524,8a858f765a4e7c76015a5a9340ce2a38,301856720,4,20000.0,23800.0,30
9525,8a858f8e5c5f46fc015c636601b777ea,301941484,1,10000.0,11500.0,15
9526,8a858f9c5bb503b8015bb5063bcb021e,301883608,1,10000.0,13000.0,30
9527,8a858fae5921beeb01594a6b98513a8c,301813997,1,10000.0,11500.0,15
9528,8a858faf56b7821c0156cd5eb6c31f85,301915669,5,10000.0,11500.0,15
9529,8a858faf56b7821c0156cd5eb6c31f85,301742494,2,10000.0,11500.0,15
9530,8a858fb45bb59c21015bbfe3651f0750,301885336,1,10000.0,11500.0,15
9531,8a858fce5bab3591015bab6202051912,301906075,1,10000.0,13000.0,30
9532,8a858fd3552c75620155394ed06d4f89,301770831,5,10000.0,11400.0,15
9533,8a858fd3552c75620155394ed06d4f89,301646864,2,6000.0,6900.0,15
9534,8a858fdc57ab280a0157b277e9ff6d53,301808252,4,20000.0,23800.0,30
9535,8a858fdc57ab280a0157b277e9ff6d53,301905216,6,20000.0,24000.0,30
9536,8a858fee58d73f5f0158e3e9c6176212,301949562,6,20000.0,24500.0,30
9537,8a858fd3552c756201552d26fb26068d,301841476,5,10000.0,13000.0,30
9538,8a858fda56562f8f0156646c526f10f3,301817029,7,10000.0,13000.0,30
9539,8a858fda56562f8f0156646c526f10f3,301908299,10,20000.0,24500.0,30
9540,8a858fda56562f8f0156646c526f10f3,301736436,3,20000.0,24500.0,30
9541,8a858fe758dc437a0158f28361af1598,301840947,3,10000.0,11500.0,15
9542,8a858ff159ad042e0159ad17b9f60a89,301838685,3,10000.0,13000.0,30
9543,8a858ff159ad042e0159ad17b9f60a89,301949345,6,10000.0,13000.0,30
9544,8a858e0256b781d80156c0e6c47c75e9,301938730,7,20000.0,22250.0,15
9545,8a858e0256b781d80156c0e6c47c75e9,301890482,4,10000.0,11500.0,15
9546,8a858e5555780ea001557951c3dc6af3,301765320,2,10000.0,13000.0,30
9547,8a858ed55c63db54015c74f23c2b37f7,301929328,1,10000.0,13000.0,30
9548,8a858f1554e294490154e3aa3ffe6569,301626410,1,10000.0,13000.0,30
9549,8a858fbf5b3a0b46015b3b03ff5567df,301872839,2,10000.0,11500.0,15
9550,8a858fdd5d3268a5015d33a81747565a,301975948,1,10000.0,11500.0,15
9551,8a1eb5ba49a682300149c3c068b806c7,301788817,3,10000.0,13000.0,30
9552,8a1eb5ba49a682300149c3c068b806c7,301809069,4,10000.0,13000.0,30
9553,8a858899538ddb8e01539483a5c32d6a,301801762,13,40000.0,44800.0,30
9554,8a858899538ddb8e01539483a5c32d6a,301757080,9,30000.0,34500.0,30
9555,8a858899538ddb8e01539483a5c32d6a,301781983,11,30000.0,34400.0,30
9556,8a85892854be331a0154c901e52e390a,301768590,4,20000.0,23800.0,30
9557,8a85892854be331a0154c901e52e390a,301957206,11,40000.0,44000.0,30
9558,8a85892854be331a0154c901e52e390a,301850173,8,30000.0,34400.0,30
9559,8a8589a7545186b101546251628c4dee,301778028,6,30000.0,34400.0,30
9560,8a8589a7545186b101546251628c4dee,301795557,8,30000.0,36800.0,60
9561,8a8589a7545186b101546251628c4dee,301918633,13,40000.0,44000.0,30
9562,8a8589a7545186b101546251628c4dee,301892530,11,10000.0,10500.0,15
9563,8a8589f853f100fb015414f177180117,301895652,11,20000.0,24500.0,30
9564,8a8589f853f100fb015414f177180117,301942861,12,20000.0,24500.0,30
9565,8a8589f853f100fb015414f177180117,301663668,4,10000.0,13000.0,30
9566,8a858e0a5668e69c01567edcd2bc2bf8,301833012,3,10000.0,11450.0,15
9567,8a858e195b90e512015b90f0a8f005d6,301971402,1,10000.0,11500.0,15
9568,8a858e3d570f30bb01571e88fc45384b,301713618,1,10000.0,11500.0,15
9569,8a858e3d570f30bb01571e88fc45384b,301762159,2,10000.0,11500.0,15
9570,8a858e585693982b01569801e038172f,301851114,7,30000.0,34400.0,30
9571,8a858e585693982b01569801e038172f,301746909,2,10000.0,13000.0,30
9572,8a858e645755e62201575e72c8b77fd5,301958195,17,50000.0,52500.0,30
9573,8a858e645755e62201575e72c8b77fd5,301925689,16,50000.0,55000.0,60
9574,8a858e645755e62201575e72c8b77fd5,301874411,10,30000.0,34400.0,30
9575,8a858e645755e62201575e72c8b77fd5,301836952,4,20000.0,21900.0,15
9576,8a858e6a5cc6b1aa015cca236b471ea6,301961777,1,10000.0,13000.0,30
9577,8a858e7d5b591490015b5c04c76a11fe,301909151,2,10000.0,11500.0,15
9578,8a858e9156e137c60156ff22fcad444c,301875695,11,40000.0,47600.0,60
9579,8a858e9156e137c60156ff22fcad444c,301920859,12,30000.0,33000.0,30
9580,8a858e9156e137c60156ff22fcad444c,301844587,9,30000.0,34400.0,30
9581,8a858e945bfdb9e7015bfe5bac2124e2,301904131,1,10000.0,11500.0,15
9582,8a858e9d5b2465bb015b24743be909c3,301875871,2,10000.0,11500.0,15
9583,8a858eaf570f3a0a01571816732a3ae5,301916398,4,20000.0,24500.0,30
9584,8a858eba5c884d2a015c8bea59385157,301932427,1,10000.0,13000.0,30
9585,8a858ec555f82a230155f92ff37d0b31,301852218,8,40000.0,47600.0,60
9586,8a858ec555f82a230155f92ff37d0b31,301753776,4,20000.0,24500.0,30
9587,8a858ec555f82a230155f92ff37d0b31,301939623,11,50000.0,52500.0,30
9588,8a858eda552adcc20155538395171da2,301762323,4,20000.0,23800.0,30
9589,8a858eda552adcc20155538395171da2,301895043,9,40000.0,48000.0,60
9590,8a858eda552adcc20155538395171da2,301643472,2,10000.0,11500.0,15
9591,8a858ee758b4c54a0158d3914a3840b8,301922027,6,10000.0,13000.0,30
9592,8a858f0456511c94015651c1558f35f1,301759786,5,20000.0,23800.0,30
9593,8a858f0d5a859ac0015a868626a85d8c,301829967,1,10000.0,13000.0,30
9594,8a858f2e5b81c373015b81c373e60000,301926699,3,10000.0,11500.0,15
9595,8a858f375b493337015b4b25205578c3,301896547,9,20000.0,22250.0,15
9596,8a858f375b493337015b4b25205578c3,301896507,8,10000.0,11125.0,15
9597,8a858f375b493337015b4b25205578c3,301863672,1,10000.0,11500.0,15
9598,8a858f495beda5ee015bedc9ee591a30,301922385,2,10000.0,11500.0,15
9599,8a858f61560bc0e501561ce4bc1a17ee,301882157,9,30000.0,36800.0,60
9600,8a858f61560bc0e501561ce4bc1a17ee,301839366,7,20000.0,21900.0,15
9601,8a858f61560bc0e501561ce4bc1a17ee,301796063,4,10000.0,11500.0,15
9602,8a858f7a58c218eb0158c43474d013a5,301843052,4,10000.0,13000.0,30
9603,8a858f7d5cf9aef9015cfee1f3b171fd,301959530,1,10000.0,13000.0,30
9604,8a858f8d56e0c3a70157041167c02cf1,301790676,5,10000.0,11500.0,15
9605,8a858f8d56e0c3a70157041167c02cf1,301810600,6,10000.0,11500.0,15
9606,8a858f92582fcca1015830e86df9601c,301932866,6,10000.0,13000.0,30
9607,8a858f92582fcca1015830e86df9601c,301765918,2,10000.0,13000.0,30
9608,8a858f9d5bd44001015bd4808a431ecf,301890191,1,10000.0,13000.0,30
9609,8a858fa25bd92c20015be258fc2f3a87,301899441,4,20000.0,22250.0,15
9610,8a858fa459eecb2a0159eecbae2d0051,301806091,1,10000.0,13000.0,30
9611,8a858fa459eecb2a0159eecbae2d0051,301908845,4,20000.0,22250.0,15
9612,8a858fb45bb59c21015bba2f3ffe197d,301936996,3,10000.0,13000.0,30
9613,8a858fd25c5a5bc7015c5a8126b60e47,301931473,1,10000.0,13000.0,30
9614,8a858fde570a23dc01570a4cf5e81905,301930618,8,30000.0,34500.0,30
9615,8a858fde570a23dc01570a4cf5e81905,301762877,1,10000.0,11500.0,15
9616,8a858fe8555f401f0155736da4b20e0a,301877593,2,10000.0,13000.0,30
9617,8a858ff25a617906015a6644377f536f,301891598,5,20000.0,22250.0,15
9618,8a858ff25a617906015a6644377f536f,301842308,3,10000.0,11500.0,15
9619,8a858ff9580b881201581a57953908dc,301854511,2,10000.0,13000.0,30
9620,8a858e435bedeb4f015bee72a6153764,301901613,1,10000.0,13000.0,30
9621,8a858edf580afd5e01580b8217652c4b,301815988,3,10000.0,13000.0,30
9622,8a858edf580afd5e01580b8217652c4b,301899629,6,20000.0,24500.0,30
9623,8a858fca5c830943015c8374df2b4096,301950360,2,10000.0,13000.0,30
9624,8a8588bd5369b66d01536e7b60501609,301937365,2,10000.0,13000.0,30
9625,8a85893d53f104eb0153f65ccad80981,301788149,6,20000.0,23800.0,30
9626,8a85893d53f104eb0153f65ccad80981,301840427,8,30000.0,34400.0,30
9627,8a85896653e2e18b0153e56f2a852da4,301920751,10,30000.0,34500.0,30
9628,8a85896653e2e18b0153e56f2a852da4,301649998,2,10000.0,13000.0,30
9629,8a85896653e2e18b0153e56f2a852da4,301860250,7,20000.0,21900.0,15
9630,8a8589b953bc23f70153c887b4b45c9a,301745358,6,15000.0,16687.5,15
9631,8a8589b953bc23f70153c887b4b45c9a,301605723,1,4000.0,4600.0,15
9632,8a8589b953bc23f70153c887b4b45c9a,301611740,2,4000.0,4600.0,15
9633,8a8589f853f100fb01541386c815605e,301901707,9,40000.0,48000.0,60
9634,8a8589f853f100fb01541386c815605e,301643405,4,10000.0,11500.0,15
9635,8a858e0256b781d80156dfc0073a1c17,301702701,1,10000.0,11500.0,15
9636,8a858e135cb22031015cbc509ff86d8f,301957706,1,10000.0,13000.0,30
9637,8a858e3c585373380158541ec9ea2d9c,301758744,1,10000.0,13000.0,30
9638,8a858e2159f3c9030159f4336f1925f4,301847281,5,20000.0,21900.0,15
9639,8a858e2159f3c9030159f4336f1925f4,301891049,7,20000.0,24500.0,30
9640,8a858e285ba4bf33015ba50277171d93,301931492,4,20000.0,24500.0,30
9641,8a858e36590808e3015917a6dae57137,301838830,3,10000.0,13000.0,30
9642,8a858e675c3fe0a1015c415368c24fb1,301939284,2,10000.0,13000.0,30
9643,8a858e785c8d9167015c9b1641a0092e,301944578,1,10000.0,13000.0,30
9644,8a858e935b496584015b496cdac50369,301943603,4,10000.0,11500.0,15
9645,8a858e985885ff6d0158aa2ce6772cff,301816625,4,10000.0,13000.0,30
9646,8a858ea45b35639b015b3712616e2d5f,301892135,2,10000.0,13000.0,30
9647,8a858eba5c884d2a015c959cafd52be5,301968922,1,10000.0,11500.0,15
9648,8a858ec45577f83e01557e2434a2109f,301707640,2,10000.0,13000.0,30
9649,8a858ec45577f83e01557e2434a2109f,301672198,1,10000.0,13000.0,30
9650,8a858ec95afc0922015afcf961164042,301876858,3,10000.0,11500.0,15
9651,8a858ee25b34d796015b37d2907d394d,301857576,1,10000.0,13000.0,30
9652,8a858efb54ccb4820154cd9bf5382fba,301760800,9,20000.0,23600.0,30
9653,8a858efb54ccb4820154cd9bf5382fba,301713587,7,20000.0,24500.0,30
9654,8a858efb54ccb4820154cd9bf5382fba,301744898,8,10000.0,11500.0,30
9655,8a858f045556eaa4015558e0c68b60cc,301948658,9,30000.0,34500.0,30
9656,8a858f045556eaa4015558e0c68b60cc,301633419,1,10000.0,11500.0,15
9657,8a858f0a56ffda56015709b8507a0abb,301836065,1,10000.0,11500.0,15
9658,8a858f15555455250155593c822b45f0,301934487,1,10000.0,13000.0,30
9659,8a858f1f5799c85e015799fe3282172c,301828941,1,10000.0,13000.0,30
9660,8a858f265c1c393e015c20379a9341b7,301943307,2,10000.0,13000.0,30
9661,8a858f2e5876d7d00158775e060838ba,301859971,3,10000.0,13000.0,30
9662,8a858f335c8d9723015c9bc0a13037d0,301936075,1,10000.0,13000.0,30
9663,8a858f3d5add42e2015ae1446fbf7d56,301917772,3,10000.0,11500.0,15
9664,8a858f435aa9712e015aa9e8e9735ca6,301888620,5,20000.0,21900.0,15
9665,8a858f4c5bb597f6015bc37ca2495d1e,301926135,2,10000.0,13000.0,30
9666,8a858f5659bc0eea0159c9e3ddee1d5f,301799147,1,10000.0,13000.0,30
9667,8a858f5f5a3d03ab015a3ebc0fd0071d,301838967,1,10000.0,13000.0,30
9668,8a858f5f5a3d03ab015a3ebc0fd0071d,301920718,4,20000.0,24500.0,30
