,systemloanid,loannumber,loanamount,totaldue,termdays,good_bad_flag,bank_account_type,birthdate,bank_name_clients_Access Bank,bank_name_clients_Diamond Bank,bank_name_clients_EcoBank,bank_name_clients_FCMB,bank_name_clients_Fidelity Bank,bank_name_clients_First Bank,bank_name_clients_GT Bank,bank_name_clients_Heritage Bank,bank_name_clients_Keystone Bank,bank_name_clients_Skye Bank,bank_name_clients_Stanbic IBTC,bank_name_clients_Standard Chartered,bank_name_clients_Sterling Bank,bank_name_clients_UBA,bank_name_clients_Union Bank,bank_name_clients_Unity Bank,bank_name_clients_Wema Bank,bank_name_clients_Zenith Bank
2533,301958991,2,10000.0,13000.0,30,1,2.0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2534,301987565,2,10000.0,11500.0,15,1,2.0,27.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2535,301982722,2,10000.0,11500.0,15,0,2.0,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2536,301993639,3,20000.0,24500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2537,301978827,8,10000.0,13000.0,30,1,3.0,35.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,301982960,16,50000.0,52500.0,30,1,3.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2539,301971032,2,10000.0,13000.0,30,0,2.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2540,301981465,3,10000.0,13000.0,30,1,1.0,50.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2541,301990223,3,10000.0,13000.0,30,1,1.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2542,301960871,2,10000.0,13000.0,30,0,2.0,39.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2543,301976754,6,30000.0,34500.0,30,1,2.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2544,301996617,2,10000.0,11500.0,15,1,2.0,43.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545,301971397,7,10000.0,11500.0,15,1,2.0,37.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2546,301993807,5,20000.0,24500.0,30,0,2.0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2547,301960842,3,10000.0,13000.0,30,0,3.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2548,301983805,2,10000.0,13000.0,30,0,2.0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2549,301970888,4,20000.0,24500.0,30,1,2.0,35.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2550,301994505,6,20000.0,24500.0,30,1,2.0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2551,301976659,3,10000.0,13000.0,30,1,2.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2552,301977779,2,10000.0,11500.0,15,1,2.0,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,301968752,2,10000.0,13000.0,30,1,3.0,31.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2554,301981872,5,10000.0,11500.0,15,1,2.0,26.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2555,301970021,5,15000.0,16687.5,15,0,2.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2556,301959841,7,30000.0,34500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,301976433,3,10000.0,11500.0,15,0,2.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2558,301958634,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,301975597,8,25000.0,28750.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,302000846,4,20000.0,24500.0,30,1,2.0,23.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2561,301972398,4,20000.0,24500.0,30,1,2.0,44.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,301994049,3,10000.0,13000.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,302002358,2,10000.0,13000.0,30,0,2.0,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2564,301973176,2,10000.0,13000.0,30,0,2.0,31.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2565,301968943,2,10000.0,13000.0,30,0,2.0,38.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2566,301983993,5,10000.0,11500.0,15,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,301963461,3,10000.0,13000.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,301991369,2,10000.0,11500.0,15,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2569,301984681,11,40000.0,44000.0,30,0,2.0,31.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2570,302003649,4,10000.0,13000.0,30,0,2.0,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,301959053,10,10000.0,13000.0,30,0,3.0,37.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2572,301968149,16,40000.0,44000.0,30,1,2.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2573,301958710,12,30000.0,33000.0,30,1,2.0,32.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2574,301984458,3,10000.0,13000.0,30,0,2.0,42.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2575,301966961,4,10000.0,11500.0,15,0,2.0,31.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2576,301990615,11,40000.0,48000.0,60,1,3.0,25.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2577,301974797,3,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2578,301974876,4,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2579,301987478,5,20000.0,24500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,301960237,3,20000.0,24500.0,30,1,2.0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2581,301985205,3,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2582,301963512,3,10000.0,13000.0,30,1,2.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2583,301971026,2,10000.0,13000.0,30,1,2.0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2584,301998514,3,10000.0,13000.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2585,302001257,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2586,302001452,2,10000.0,11500.0,15,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2587,301974499,2,10000.0,13000.0,30,1,2.0,35.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,301987150,19,40000.0,48000.0,60,1,2.0,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2589,301971168,2,10000.0,13000.0,30,1,2.0,37.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590,301971077,4,20000.0,24500.0,30,0,2.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2591,301997020,6,20000.0,24500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2592,301976152,2,10000.0,13000.0,30,1,2.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2593,301984529,3,10000.0,11500.0,15,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,301961434,7,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,301974956,5,20000.0,24500.0,30,1,2.0,40.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,302001094,5,20000.0,23000.0,30,1,2.0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2597,301987403,5,20000.0,22250.0,15,1,2.0,26.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2598,301990778,2,10000.0,13000.0,30,1,2.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2599,301979448,5,10000.0,11500.0,15,1,2.0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2600,301968184,9,10000.0,11500.0,15,0,3.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2601,301973625,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2602,301998099,8,20000.0,24500.0,30,1,3.0,50.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2603,301965642,5,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2604,301996758,2,10000.0,11500.0,15,1,2.0,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2605,302002592,3,10000.0,13000.0,30,1,2.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2606,302002182,2,10000.0,13000.0,30,1,2.0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2607,301964790,2,10000.0,13000.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,301964956,2,10000.0,13000.0,30,0,2.0,37.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2609,301979637,3,20000.0,24000.0,30,0,2.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2610,301961522,14,30000.0,33000.0,30,0,2.0,26.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2611,302001946,3,10000.0,11500.0,15,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2612,301984590,15,40000.0,48000.0,60,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2613,301989341,15,10000.0,13000.0,30,1,3.0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2614,301996624,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2615,301991736,4,20000.0,24500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2616,301968590,9,30000.0,33000.0,30,1,3.0,30.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2617,301968445,8,30000.0,39000.0,60,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2618,301971909,14,40000.0,44000.0,30,1,3.0,35.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2619,301986527,3,10000.0,13000.0,30,1,2.0,31.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2620,301978189,2,10000.0,13000.0,30,1,2.0,24.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2621,301998732,2,10000.0,13000.0,30,1,2.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2622,301987544,3,10000.0,13000.0,30,1,2.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2623,301966718,3,10000.0,11500.0,15,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2624,301963704,2,10000.0,13000.0,30,1,2.0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2625,301963001,7,30000.0,34500.0,30,1,2.0,42.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2626,301966227,10,30000.0,34500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2627,301977346,2,10000.0,11500.0,15,1,2.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2628,301982309,3,10000.0,11500.0,15,1,2.0,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2629,301987293,2,10000.0,13000.0,30,1,2.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2630,301966374,3,10000.0,13000.0,30,1,2.0,34.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2631,301981873,4,20000.0,24500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2632,301995272,6,30000.0,34500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2633,301987479,3,10000.0,13000.0,30,0,2.0,29.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2634,301967845,6,20000.0,22250.0,15,0,2.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2635,302000506,2,10000.0,13000.0,30,1,2.0,37.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2636,301983734,3,10000.0,13000.0,30,1,2.0,30.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2637,302000358,4,10000.0,12250.0,30,1,2.0,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2638,301979447,5,20000.0,24500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2639,301958577,10,40000.0,44000.0,30,1,3.0,32.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2640,301986484,2,10000.0,11500.0,15,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641,301971904,8,10000.0,13000.0,30,1,2.0,33.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2642,301994766,8,30000.0,34500.0,30,1,3.0,47.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2643,301988882,2,10000.0,13000.0,30,1,2.0,41.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2644,301963974,8,40000.0,44000.0,30,1,3.0,40.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2645,301995813,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2646,301998564,2,10000.0,11500.0,15,1,2.0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2647,301986788,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2648,301984987,3,10000.0,13000.0,30,1,3.0,44.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2649,301999036,3,20000.0,24500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2650,301975922,7,10000.0,11500.0,15,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2651,301960958,2,10000.0,13000.0,30,1,2.0,28.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2652,301970315,4,20000.0,24500.0,30,0,2.0,41.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2653,301992527,5,10000.0,13000.0,30,1,3.0,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2654,301993871,2,10000.0,11500.0,15,1,2.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2655,301984992,3,10000.0,13000.0,30,1,2.0,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2656,301966353,3,10000.0,13000.0,30,1,2.0,40.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2657,302001816,4,20000.0,24000.0,30,1,2.0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2658,301964683,4,15000.0,18375.0,30,1,3.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2659,301970479,10,30000.0,34500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2660,301959157,4,15000.0,18375.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2661,301987404,11,40000.0,48000.0,60,1,2.0,43.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2662,301982747,5,20000.0,24500.0,30,1,2.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2663,301968932,3,10000.0,13000.0,30,1,2.0,38.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2664,301982397,2,10000.0,13000.0,30,1,2.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2665,301982397,2,10000.0,13000.0,30,1,2.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2666,301987855,2,10000.0,13000.0,30,1,2.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2667,301970141,2,10000.0,13000.0,30,1,2.0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2668,302000935,9,30000.0,39000.0,60,1,2.0,29.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2669,301961060,5,20000.0,24500.0,30,1,2.0,26.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2670,301997543,5,10000.0,13000.0,30,1,2.0,39.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2671,302000555,10,40000.0,48000.0,60,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2672,301975520,13,30000.0,33999.9,30,1,2.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2673,301999860,2,10000.0,13000.0,30,1,2.0,45.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2674,301988462,2,10000.0,11500.0,15,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2675,301986666,2,10000.0,11500.0,15,1,2.0,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2676,302003848,10,10000.0,11125.0,15,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2677,302003826,2,10000.0,13000.0,30,1,2.0,32.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2678,301974185,3,10000.0,13000.0,30,1,2.0,37.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2679,301998538,2,10000.0,11500.0,15,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2680,301968683,6,30000.0,39000.0,60,1,2.0,40.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2681,301981914,2,10000.0,11500.0,15,1,2.0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2682,301974984,3,10000.0,13000.0,30,0,2.0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2683,302001276,6,10000.0,13000.0,30,0,2.0,29.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2684,301972518,4,20000.0,24500.0,30,1,2.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2685,301978429,2,10000.0,13000.0,30,1,2.0,39.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2686,301973691,5,20000.0,24500.0,30,1,3.0,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2687,301960175,8,30000.0,34500.0,30,1,2.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2688,301959415,6,20000.0,24500.0,30,1,2.0,37.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2689,301972370,4,15000.0,18375.0,30,0,2.0,31.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2690,301972997,6,30000.0,34500.0,30,0,2.0,38.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2691,301976474,3,10000.0,11500.0,15,0,2.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2692,301967993,2,10000.0,13000.0,30,0,2.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2693,302000222,9,40000.0,48000.0,60,0,3.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2694,301996633,9,30000.0,39000.0,60,0,3.0,38.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2695,301997672,5,30000.0,39000.0,60,1,3.0,39.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2696,301996556,22,50000.0,52500.0,30,1,3.0,32.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2697,301994878,7,30000.0,39000.0,60,1,3.0,38.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2698,301960929,10,30000.0,34500.0,30,1,3.0,37.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2699,301995217,10,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,301988098,7,30000.0,34500.0,30,1,2.0,39.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2701,301981322,2,10000.0,13000.0,30,1,2.0,42.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2702,302001909,3,10000.0,12500.0,30,1,2.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2703,301987816,5,15000.0,16687.5,15,1,2.0,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2704,301993456,2,10000.0,13000.0,30,1,2.0,33.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705,301989517,9,15000.0,18375.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2706,301961073,6,30000.0,39000.0,60,1,2.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2707,301990990,6,10000.0,11500.0,15,1,2.0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2708,302001099,3,10000.0,13000.0,30,0,3.0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2709,302000411,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2710,301971084,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2711,301978019,3,10000.0,13000.0,30,0,2.0,28.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2712,301978686,2,10000.0,13000.0,30,1,2.0,31.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2713,301990096,9,40000.0,44000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2714,301963877,2,10000.0,13000.0,30,1,2.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2715,301983132,4,10000.0,12500.0,30,1,2.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2716,301971253,12,50000.0,55000.0,60,1,2.0,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2717,301959793,3,10000.0,11500.0,15,1,2.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2718,301964159,8,30000.0,34500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2719,301967905,7,10000.0,11500.0,30,1,2.0,41.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2720,301966626,4,10000.0,13000.0,30,1,2.0,27.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2721,301978565,4,20000.0,24500.0,30,1,2.0,32.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2722,301962639,9,30000.0,34500.0,30,1,3.0,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2723,301974606,2,10000.0,13000.0,30,1,3.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2724,301983420,3,10000.0,13000.0,30,1,2.0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2725,301970718,4,10000.0,12500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2726,301968724,5,20000.0,24500.0,30,1,2.0,43.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2727,301979164,4,10000.0,12250.0,30,1,2.0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2728,301960628,11,40000.0,44000.0,30,1,3.0,37.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2729,301970820,7,30000.0,34500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2730,301994680,3,10000.0,13000.0,30,1,2.0,37.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2731,301972749,5,20000.0,24500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2732,301968199,9,30000.0,39000.0,60,1,3.0,40.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2733,301976398,2,10000.0,13000.0,30,1,2.0,33.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2734,302001121,2,10000.0,13000.0,30,1,2.0,50.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2735,301962533,3,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2736,301974492,13,60000.0,68100.0,90,1,3.0,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2737,301965040,11,30000.0,34500.0,30,1,3.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2738,301982375,9,30000.0,34500.0,30,1,2.0,39.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2739,301977886,4,20000.0,24500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2740,301986774,4,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2741,301993898,3,10000.0,13000.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
